product_id,revenue,active_weeks,description,active_share,cumulative_share,abc
84927F,113.49000000000001,18,PSYCHEDELIC TILE HOOK,0.225,0.9967104773777481,C
84705B,113.27,2,FAIRY CAKES PHOTO FRAME,0.025,0.9967199316887082,C
71496A,113.17,10,A4 WALL TIDY BLUE OFFICE,0.125,0.9967293776529649,C
90060F,112.97,12,FIRE POLISHED GLASS NECKL GREEN,0.15,0.9967388069238149,C
84614A,112.92999999999999,9,PINK BAROQUE FLOCK CANDLE HOLDER,0.1125,0.9967482328559834,C
84855,112.60000000000001,6,BLOKEY SILVER TOOL SET,0.075,0.9967576312440306,C
23069,112.5,5,EDWARDIAN PHOTO FRAME,0.0625,0.9967670212853744,C
84798A,112.19999999999999,8,PINK FOXGLOVE ARTIIFCIAL FLOWER,0.1,0.9967763862866079,C
90129F,111.99000000000001,22,RED GLASS TASSLE BAG CHARM,0.275,0.9967857337597643,C
90214E,111.33,31,"LETTER ""E"" BLING KEY RING",0.3875,0.9967950261446782,C
90063B,110.67,7,BLACK VINT ART DEC CRYSTAL NECKLACE,0.0875,0.9968042634413495,C
16206B,110.15,11,RED PURSE WITH PINK HEART,0.1375,0.996813457335163,C
79144C,109.99,43,PAINTED LIGHTBULB RAINBOW DESIGN,0.5375,0.9968226378742512,C
82069,109.85,10,BEECH WOOD P/FRAME,0.125,0.9968318067279544,C
20796,109.57,13,SMALL BLUE PROVENCAL CERAMIC BALL,0.1625,0.9968409522108881,C
90058A,109.44,7,CRYSTAL STUD EARRINGS CLEAR DISPLAY,0.0875,0.9968500868431074,C
23047,109.25,6,PAPER LANTERN 5 POINT SEQUIN STAR,0.075,0.9968592056165901,C
21369,109.23,10,MIRRORED WALL ART SPLODGES,0.125,0.9968683227207322,C
21400,109.15,28,RED PUDDING SPOON,0.35,0.9968774331475116,C
84247H,109.13000000000001,15,PACK/12 DECOUPAGE CARD,0.1875,0.9968865419049504,C
90059A,109.07,24,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,0.3,0.9968956456543671,C
17191A,108.75,8,ROSE FLOWER CANDLE+INCENSE 16X16CM,0.1,0.9969047226943327,C
47590b,108.13,5,PINK HAPPY BIRTHDAY BUNTING,0.0625,0.9969137479847373,C
20827,107.60000000000001,6,GOLD APERITIF GLASS,0.075,0.9969227290376137,C
85040a,107.1,16,S/4 PINK FLOWER CANDLES IN BOWL,0.2,0.996931668356973,C
47592B,106.7,12,SCOTTIES DESIGN CHILD'S OVERALL,0.15,0.9969405742895187,C
72134,106.51,18,COLUMBIAN  CUBE CANDLE ,0.225,0.9969494643633278,C
90018B,106.22,16,GOLD M.O.P ORBIT DROP EARRINGS,0.2,0.9969583302316971,C
20896,106.20000000000002,10,VINTAGE NOTEBOOK PINK FLOWER,0.125,0.9969671944307256,C
90190B,106.13000000000001,11,GOLD/AMBER DROP EARRINGS W LEAF,0.1375,0.9969760527870618,C
90022,106.07000000000001,16,EDWARDIAN DROP EARRINGS JET BLACK,0.2,0.9969849061353759,C
21087,105.68,20,SET/6 POSIES PAPER CUPS,0.25,0.9969937269315468,C
45013,105.45,5,FOLDING SHOE TIDY,0.0625,0.9970025285302997,C
90204,105.11,17,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,0.2125,0.997011301750261,C
84921,105.0,12,CREAM AND PINK FLOWERS PONY ,0.15,0.9970200657888485,C
72801c,104.47,14,S/4 ROSE PINK DINNER CANDLES,0.175,0.997028785589908,C
90093,104.17999999999999,14,CLEAR CRYSTAL STAR PHONE CHARM,0.175,0.9970374811855276,C
35966,103.94000000000001,16,FOLKART CHRISTMAS TREE T-LIGHT HOLD,0.2,0.9970461567490588,C
90040C,103.67999999999999,13,MURANO STYLE GLASS BRACELET GOLD,0.1625,0.9970548106111613,C
20837,103.14000000000001,6,FRENCH FLORAL CUSHION COVER ,0.075,0.9970634194010654,C
35096B,103.11,9,RED VICTORIAN FABRIC HEART BOX,0.1125,0.9970720256869583,C
17090D,102.7,23,VANILLA INCENSE 40 CONES IN TIN,0.2875,0.9970805977513673,C
90024D,102.18,10,NEW BAROQUE B'FLY NECKLACE PINK,0.125,0.9970891264129185,C
22879,102.05,11,NUMBER TILE VINTAGE FONT 0,0.1375,0.9970976442237552,C
90166,102.03,15,PINK & WHITE ROSEBUD RING,0.1875,0.9971061603652513,C
84782B,102.0,5,BLACK 3 TIER GLASS PLATE STAND,0.0625,0.9971146740027363,C
90063A,101.98,7,WHITE VINT ART DECO CRYSTAL NECKLAC,0.0875,0.9971231859708808,C
84765,101.97999999999999,4,SILVER ROCOCO CANDELABRA,0.05,0.9971316979390252,C
21490,101.95,5,SET OF THREE 50'S GIFT WRAPS ,0.0625,0.9971402074031586,C
90003C,101.92,17,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,0.2125,0.9971487143632809,C
90002C,101.88,11,FLOWER BURST SILVER RING MIDN'T BLU,0.1375,0.9971572179847219,C
90165B,101.78,19,WHITE ROSEBUD  PEARL EARRINGS,0.2375,0.9971657132594594,C
21639,101.14999999999999,2,ASSORTED TUTTI FRUTTI KEYRING,0.025,0.9971741559499655,C
23250,100.89,1,VINTAGE RED TRIM ENAMEL BOWL ,0.0125,0.9971825769390427,C
85050,100.80000000000001,1,FRENCH ENAMEL SOAP DISH WITH LID,0.0125,0.9971909904160868,C
72821,100.64999999999999,11,CUPID SCENTED CANDLE IN GLASS,0.1375,0.9971993913730758,C
72038P,100.5,8,PRICE'S CANDLE PEACH,0.1,0.9972077798100095,C
84559D,100.36,21,3D SHEET OF SEA WORLD STICKERS,0.2625,0.9972161565615586,C
79144B,100.34,34,PAINTED LIGHTBULB STAR+ MOON,0.425,0.9972245316437669,C
90190A,100.26,16,SILVER/CRYSTAL DROP EARRINGS W LEAF,0.2,0.9972329000486125,C
35840,100.22,3,FLAT GLASS  BAUBLE WHITE FLOCK ,0.0375,0.9972412651147768,C
78027,100.15,5,SEAGRASS S/2 CORNER LAUNDRY ,0.0625,0.9972496243382487,C
84510c,99.64999999999999,15,SET OF 4 POLKADOTS COASTERS,0.1875,0.9972579418282035,C
23150,99.58000000000001,7,IVORY SWEETHEART SOAP DISH,0.0875,0.9972662534754659,C
90019B,99.43,14,GOLD M.O.P ORBIT BRACELET,0.175,0.9972745526026732,C
90051,99.03999999999999,8,CRACKED GLAZE NECKLACE RED,0.1,0.997282819177737,C
84575A,98.8,12,PINK DOG CANNISTER,0.15,0.9972910657207128,C
21226,98.75,14,POCKET MIRROR WOODLAND,0.175,0.9972993080903368,C
71510,98.45,10,SQUARE METAL CANDLEHOLDER BASE,0.125,0.9973075254198505,C
35610A,97.94,10,PINK CHRISTMAS FLOCK DROPLET ,0.125,0.9973157001811768,C
35609A,97.74000000000001,12,PINK FEATHER CHRISTMAS DECORATION,0.15,0.9973238582490963,C
35824C,97.67999999999999,5,"HANGING FLOWERS+MIRROR,CLEAR",0.0625,0.9973320113089938,C
90205C,97.56,12,LARGE CRYSTAL DIAMANTE HAIRSLIDE,0.15,0.9973401543528472,C
16045,97.44,9,POPART WOODEN PENCILS ASST,0.1125,0.9973482873806564,C
35594,97.14,24,WOODEN CHRISTMAS TREE 3 HANGING,0.3,0.9973563953683555,C
17007B,96.60000000000001,6,S/3 POT POURI CUSHIONS BLUE COLOURS,0.075,0.997364458283856,C
84465,96.51,15,15 PINK FLUFFY CHICKS IN BOX,0.1875,0.9973725136873235,C
35607A,96.01,19,PINK FLUFFY CHRISTMAS DECORATION,0.2375,0.9973805273572739,C
10123G,95.92,9,ARMY CAMO WRAPPING TAPE,0.1125,0.9973885335151912,C
84891B,95.4,5,GREEN WIRE GOBLET CANDLEHOLDER,0.0625,0.9973964962702508,C
72606A,94.92,13,BROWN ANTIQUE CUBE CANDLE,0.1625,0.997404418961134,C
90071,94.3,37,RUBY GLASS CLUSTER EARRINGS,0.4625,0.997412289902456,C
10120,94.23,29,DOGGY RUBBER,0.3625,0.9974201550010856,C
20664,93.91000000000001,15,TROPICAL HOLIDAY PURSE ,0.1875,0.9974279933902643,C
23043,93.75,3,PAPER LANTERN 9 POINT HOLLY STAR 40,0.0375,0.9974358184247175,C
90194,93.33,14,SILVER LARIAT BLACK STONE EARRINGS,0.175,0.9974436084030164,C
84622,93.1,4,PINK GINGHAM ROSE CUSHION COVER,0.05,0.9974513791838973,C
72133,92.87,18,COLUMBIAN CANDLE RECTANGLE,0.225,0.9974591307673604,C
90139,92.74000000000001,5,FLOWER BROOCH 4 ASSORTED COLOURS,0.0625,0.997466871500109,C
84661C,92.14,12,PINK SQUARE TABLE CLOCK,0.15,0.9974745621526373,C
21343,92.00000000000001,3,GOLD JEWELERY BOX,0.0375,0.9974822411197807,C
90104,91.88,27,PURPLE FRANGIPANI HAIRCLIP,0.3375,0.9974899100708801,C
84510E,91.8,17,SET OF 4 GREEN CAROUSEL COASTERS,0.2125,0.9974975723446167,C
84458,91.8,7,S/3 RABBIT FLOWER/EGG/CARROT ROPE,0.0875,0.9975052346183533,C
85185F,91.45000000000002,7,LION SOCK PUPPET,0.0875,0.9975128676786278,C
20848,91.45000000000002,8,ZINC HEART LATTICE CHARGER SMALL,0.1,0.9975205007389023,C
90112,91.25,17,PINK DOLLY HAIR CLIPS,0.2125,0.9975281171057702,C
90038A,90.92,15,GLASS AND PAINTED BEADS BRACELET TO,0.1875,0.9975357059285166,C
85166A,90.84,4,WHITE METAL BAROQUE PHOTO FRAME,0.05,0.9975432880739004,C
21266,90.3,2,VINTAGE SILVER TINSEL REEL,0.025,0.9975508251470857,C
16248B,90.0,6,BLUE HOLE PUNCH,0.075,0.9975583371801608,C
84288B,89.7,13,SET/2 BLUE  NOODLE BASKETS,0.1625,0.9975658241731256,C
17013C,89.46000000000001,2,ORIGAMI LAVENDER INCENSE IN TUBE,0.025,0.9975732911340023,C
90179C,89.24000000000001,9,BLACK FINE BEAD NECKLACE W TASSEL,0.1125,0.9975807397321313,C
37479P,88.8,15,CUBIC MUG FLOCK PINK ON BROWN,0.1875,0.9975881516047654,C
90202D,88.69000000000001,15,PINK ENAMEL FLOWER HAIR TIE,0.1875,0.9975955542960258,C
84596e,87.85,12,SMALL LICORICE DES PINK BOWL,0.15,0.9976028868749773,C
85132b,87.55,6,CHARLIE AND LOLA TABLE TINS,0.075,0.9976101944138187,C
35819B,87.47,9,"ACRYLIC HANGING JEWEL,BLUE",0.1125,0.9976174952752974,C
23029,87.44999999999999,1,DRAWER KNOB CRACKLE GLAZE GREEN,0.0125,0.9976247944674352,C
84874B,87.36999999999999,25,BLUE TRAVEL FIRST AID KIT,0.3125,0.9976320869822104,C
90108,87.28,11,BLUE BLOSSOM HAIR CLIP,0.1375,0.9976393719849524,C
23141,87.15,5,TRIPLE WIRE HOOK PINK HEART,0.0625,0.9976466461369802,C
35822B,87.02,1,"ACRYLIC BEAD CHAIN, BLUE",0.0125,0.9976539094382934,C
84424A,86.25,8,FOUR PICTURE WHITE GLASS FRAME,0.1,0.9976611084699903,C
84753A,86.22,6,PINK EAU DE COLOGNE BOTTLE,0.075,0.9976683049976762,C
85195,86.10000000000001,12,HANGING HEART BASKET,0.15,0.997675491509318,C
20861,86.10000000000001,11,GOLD COSMETIC BAG PINK STAR,0.1375,0.9976826780209598,C
90214R,85.91,28,"LETTER ""R"" BLING KEY RING",0.35,0.9976898486738651,C
84559a,85.8,23,3D SHEET OF DOG STICKERS,0.2875,0.9976970101453968,C
84539,85.8,10,KNITTED RABBIT DOLL ,0.125,0.9977041716169284,C
47518F,85.7,14,ICON PLACEMAT POP ART ELVIS,0.175,0.9977113247417565,C
84249A,85.59,18,"GREETING CARD,SQUARE, DOUGHNUTS",0.225,0.9977184686852109,C
47369A,85.58000000000001,8,PINK GREEN EMBROIDERY COSMETIC BAG,0.1,0.9977256117939949,C
21118,85.5,4,SHOPPING BAG DOORSTOP,0.05,0.9977327482254162,C
21595,85.24000000000001,5,Dad's Cab Electronic Meter,0.0625,0.9977398629554086,C
85099c,85.17,3,JUMBO  BAG BAROQUE BLACK WHITE,0.0375,0.9977469718427087,C
90024C,85.15,8,NEW BAROQUE B'FLY NECKLACE GREEN,0.1,0.997754079060668,C
90023,85.1,13,FILIGREE DIAMANTE EARRINGS,0.1625,0.9977611821052756,C
35838B,85.0,10,S/6 SILVER ORNAMENETAL CANDLE,0.125,0.9977682768031799,C
17084J,84.84,15,LOVE POTION MASALA INCENSE,0.1875,0.9977753581463586,C
17027A,84.84,2,INCENSE BAZAAR CANNABIS,0.025,0.9977824394895374,C
35913B,84.74,16,WHITE/PINK CHICK EASTER DECORATION,0.2,0.9977895124860128,C
72754A,84.24000000000001,3,FLOWER FAIRY POTPOURRI CUSHION LILY,0.0375,0.997796543748971,C
90165A,84.17,15,PINK ROSEBUD PEARL EARRINGS,0.1875,0.9978035691692368,C
22987,84.0,8,"WRAP , SUMMER ROSE DESIGN",0.1,0.997810580400107,C
84705D,83.95,10,CHERRY BLOSSOM PHOTO FRAME ,0.125,0.9978175874576252,C
90163B,83.49,7,WHITE ROSEBUD & PEARL NECKLACE,0.0875,0.9978245561203078,C
90030C,83.24000000000001,7,BROWN KUKUI COCONUT SEED NECKLACE,0.0875,0.997831503916232,C
23085,83.2,1,ANTIQUE SILVER BAUBLE LAMP  ,0.0125,0.9978384483734747,C
20816,83.1,5,GOLD FLOWER CUSHION COVER ,0.0625,0.9978453844840139,C
90177C,82.8,14,DROP DIAMANTE EARRINGS CRYSTAL,0.175,0.997852295554443,C
84562B,82.74000000000001,4,BLUE/WHITE RIBBED MELAMINE JUG,0.05,0.99785920161685,C
90177B,82.68,16,DROP DIAMANTE EARRINGS BLACK DIAMON,0.2,0.997866102671235,C
47351B,82.60000000000001,7,BLUE  VOILE LAMPSHADE,0.0875,0.9978729970482572,C
90150,82.5,6,BLUE SHELL+SILVER NECKLACE,0.075,0.997879883078576,C
17084A,82.32,15,TRANQUILITY MASALA INCENSE,0.1875,0.9978867540848286,C
35015,82.18,18,JACOBS LADDER SMALL,0.225,0.9978936134056965,C
21089,82.09,22,SET/6 GREEN SPRING PAPER CUPS,0.275,0.9979004652145312,C
72754B,82.03,3,F FAIRY POTPOURRI CUSHIONS LAVENDER,0.0375,0.997907312015344,C
35610C,81.56,8,WHITE CHRISTMAS FLOCK DROPLET ,0.1,0.9979141195866507,C
20698,81.3,14,LITTLE PINK MONSTER SOFT TOY,0.175,0.9979209054565286,C
37462B,81.26,20,"PET MUG, BUDGIE",0.25,0.997927687987725,C
35916A,81.25,19,YELLOW FELT HANGING HEART W FLOWER,0.2375,0.9979344696842511,C
23014,80.9,1,GLASS APOTHECARY BOTTLE ELIXIR,0.0125,0.9979412221673153,C
84437A,80.75,9,S/6 PINK EASTER DECS IN BOX,0.1125,0.9979479621303243,C
84596I,80.62,6,WRAP SWEETS LIGHT PINK SMALL BOWL,0.075,0.9979546912426188,C
17011E,80.60000000000001,1,ORIGAMI OPIUM SCENT INCENSE+FLOWER,0.0125,0.9979614186855726,C
90018C,80.56,12,SILVER BLACK ORBIT DROP EARRINGS,0.15,0.9979681427898452,C
84706F,80.55,4,RED PEONY TABLE CLOCK,0.05,0.9979748660594474,C
21489,80.30000000000001,3,BLUE WHITE SCARF HOT WATER BOTTLE,0.0375,0.9979815684622911,C
90177D,79.98,11,DROP DIAMANTE EARRINGS PURPLE,0.1375,0.9979882441556839,C
35910A,79.94999999999999,11,MULTICOLOUR EASTER RABBIT ,0.1375,0.9979949173450655,C
90079,79.9,11,VINTAGE ENAMEL & CRYSTAL NECKLACE,0.1375,0.9980015863610955,C
23016,79.80000000000001,1,GLASS TWIST BON BON JAR,0.0125,0.9980082470304221,C
90162B,79.65,9,ANT SILVER LIME GREEN BOUDICCA RING,0.1125,0.9980148951796936,C
35271S,79.5,12,GOLD PRINT PAPER BAG,0.15,0.9980215308089099,C
90049,79.47,2,IVORY GOLD METAL BAG CHARM,0.025,0.9980281639341152,C
90039C,79.27,8,FIRE POLISHED GLASS BRACELET BLACK,0.1,0.9980347803659136,C
37509,79.05,12,NEW ENGLAND MUG W GIFT BOX,0.15,0.9980413784349647,C
16020C,78.0,21,CLEAR STATIONERY BOX SET ,0.2625,0.9980478888636297,C
84388,77.49,10,WISE MAN STAR SHAPE EGG PAN,0.125,0.9980543567241074,C
84705C,77.33,7,PINK FLOCK PHOTO FRAME ,0.0875,0.9980608112298595,C
23012,76.95000000000002,1,GLASS APOTHECARY BOTTLE PERFUME,0.0125,0.9980672340181386,C
20887,76.92,2,BOX OF 6 PEBBLE CANDLES,0.025,0.9980736543024068,C
84251F,76.83,27,"GREETING CARD, RITA",0.3375,0.9980800670746418,C
47598,76.77000000000001,16,NEW ENGLAND EGG WARMER,0.2,0.9980864748388548,C
90162D,76.7,9,ANT SILVER PURPLE BOUDICCA RING,0.1125,0.9980928767603754,C
90162C,76.7,12,ANT SILVER FUSCHIA BOUDICCA RING,0.15,0.998099278681896,C
47369B,76.59,9,BLUE GREEN EMBROIDERY COSMETIC BAG,0.1125,0.9981056714220429,C
90026D,76.5,7,GLASS BEAD HOOP NECKLACE AMETHYST,0.0875,0.9981120566501567,C
90100,76.5,10,NECKLACE+BRACELET SET PINK DAISY,0.125,0.9981184418782705,C
90026A,76.47,8,GLASS BEAD HOOP NECKLACE BLACK,0.1,0.9981248246023733,C
90169,76.31,13,DAISY HAIR COMB,0.1625,0.9981311939717507,C
35265,76.2,9,COLOURFUL FLOWER FRUIT BOWL,0.1125,0.9981375541597541,C
90125C,76.14999999999999,8,TURQUOISE BERTIE GLASS BEAD CHARM,0.1,0.998143910174406,C
22888,76.11,9,NUMBER TILE VINTAGE FONT 9 ,0.1125,0.9981502628503764,C
37351,76.11,10,ORANGE FLOWER MUG ,0.125,0.9981566155263468,C
84968d,75.41,3,S/16 VINTAGE RED CUTLERY,0.0375,0.9981629097753935,C
84454,75.33,8,WOBBLING METAL CHICKEN EASTER,0.1,0.9981691973470772,C
81950B,75.25,20,FLOWER BLUE CLOCK W/SUCKER,0.25,0.9981754782413983,C
62043B,75.15999999999998,8,BLUE CHECK BAG W HANDLE 34X20CM,0.1,0.9981817516236864,C
16161E,75.0,6,WRAP BOUDOIR ,0.075,0.9981880116512489,C
90149,75.0,6,SILVER FLOWR PINK SHELL NECKLACE,0.075,0.9981942716788115,C
37399,75.0,3,"ASS RETROSPOOF MUGS,SPORTS",0.0375,0.998200531706374,C
84199,74.88,26,GLOW IN DARK DOLPHINS,0.325,0.9982067817178926,C
85049g,74.8,14,CHOCOLATE BOX RIBBONS ,0.175,0.9982130250520483,C
84757,74.75,3,ENCHANTED GARDEN WROUGHT IRON TABLE,0.0375,0.9982192642128523,C
35816P,74.55,5,"ACRYLIC JEWEL ANGEL,PINK",0.0625,0.9982254866802496,C
44236,74.4,7,PINK/PURPLE CIRCLE CURTAIN,0.0875,0.9982316966275916,C
90089,74.36999999999999,17,PINK CRYSTAL SKULL PHONE CHARM,0.2125,0.9982379040709226,C
90214G,73.94,26,"LETTER ""G"" BLING KEY RING",0.325,0.9982440756234289,C
21337,73.75000000000001,7,SILVER WASHBAG,0.0875,0.9982502313171987,C
79331,73.6,8,PINK FLOCK GLASS CANDLEHOLDER,0.1,0.9982563744909134,C
72779,72.67,11,SET/6 BLACK ROSE T-LIGHT CANDLES,0.1375,0.9982624400402863,C
79026B,72.64999999999999,18,"S/4 ICON COASTER,ELVIS LIVES",0.225,0.9982685039203186,C
16151A,72.5,4,FLOWER DES BLUE HANDBAG/ORANG HANDL,0.05,0.9982745552802957,C
23290,72.46000000000001,1,SPACEBOY CHILDRENS BOWL,0.0125,0.9982806033015916,C
23289,72.42,1,DOLLY GIRL CHILDRENS BOWL,0.0125,0.998286647984206,C
90059D,72.05999999999999,22,DIAMANTE HAIR GRIP PACK/2 PERIDOT,0.275,0.9982926626186881,C
84251G,71.49000000000001,34,"GREETING CARD, OVERCROWDED POOL.",0.425,0.9982986296769608,C
23215,71.4,2,JINGLE BELL HEART ANTIQUE SILVER,0.025,0.9983045892232004,C
84030C,71.25,3,KNITTED RAINBOW HOT WATER BOTTLE,0.0375,0.9983105362493848,C
16256C,70.98,10,HEARTS PENCIL/RUBBER+5 MINI PENCILS,0.125,0.99831646073947,C
84593,70.8,6,CROCHET ROSE DES CLOTHES HANGER,0.075,0.9983223702054892,C
20958,70.5,10,PORCELAIN HANGING BELL LARGE,0.125,0.998328254631398,C
20879,70.5,3,TREE OF NOAH FESTIVE SCENTED CANDLE,0.0375,0.9983341390573067,C
44242B,70.0,5,PINK FEATHERS CURTAIN,0.0625,0.9983399817496984,C
84450B,69.43,11,YELLOW RABBIT SAT EASTER,0.1375,0.9983457768658807,C
20667,69.33000000000001,9,CHERRY BLOSSOM PURSE,0.1125,0.9983515636353595,C
20820,69.30000000000001,8,SILVER LOOKING MIRROR,0.1,0.9983573479008273,C
85024B,69.3,10,EAU DE NILE JEWELLED PHOTOFRAME,0.125,0.9983631321662952,C
23032,69.3,1,DRAWER KNOB CRACKLE GLAZE IVORY,0.0125,0.9983689164317631,C
71495A,69.02,14,CD WALL TIDY BLUE OFFICE,0.175,0.9983746773264612,C
84455,68.61,12,SET OF 3 RABBIT CARROTS EASTER,0.15,0.9983804039996754,C
20697,68.55,11,LITTLE GREEN MONSTER SOFT TOY,0.1375,0.9983861256648676,C
71215,68.52,11,METAL BASE FOR CANDLES,0.1375,0.9983918448260488,C
90140,68.06,6,PINK SWEETIE NECKLACE,0.075,0.9983975255923943,C
84857A,68.0,2,SILVER MONTE CARLO HANDBAG,0.025,0.9984032013507176,C
20835,67.92,5,FRENCH LATTICE CUSHION COVER ,0.0625,0.9984088704316783,C
37345,67.85,3,ASSTD HEARTS DESIGN MUGS,0.0375,0.9984145336699465,C
90026B,67.82,7,GLASS BEAD HOOP NECKLACE MONTANA,0.0875,0.9984201944042037,C
90038C,67.73,8,GLASS AND BEADS BRACELET IVORY,0.1,0.9984258476264279,C
84864A,67.71000000000001,4,PINK PAISLEY PHOTO ALBUM,0.05,0.9984314991793115,C
90189A,67.64,6,SILVER 2 STRAND NECKLACE-LEAF CHARM,0.075,0.9984371448895026,C
90078,67.64,5,PINK/WHITE GLASS DEMI CHOKER,0.0625,0.9984427905996938,C
35937,67.64,10,CERISE+GOLD CHRISTMAS STOCKING DEC,0.125,0.9984484363098849,C
90069,67.5,4,RUBY GLASS CLUSTER NECKLACE,0.05,0.9984540703346911,C
84251C,67.14,19,"GREETING CARD, TWO SISTERS.",0.2375,0.9984596743113652,C
72045D,66.89,2,ROSES ON BLUE TEACUP CANDLE ,0.025,0.9984652574212807,C
90214B,66.86,26,"LETTER ""B"" BLING KEY RING",0.325,0.9984708380271851,C
90064A,66.69,9,WHITE VINTAGE CRYSTAL EARRINGS,0.1125,0.9984764044436937,C
90037A,66.31,11,TINY CRYSTAL BRACELET RED,0.1375,0.9984819391427293,C
72709,66.3,9,IVORY SCULPTED RND CANDLE ,0.1125,0.9984874730070947,C
40002,66.3,1,WHITE BAMBOO RIBS LAMPSHADE,0.0125,0.99849300687146,C
84493,65.75999999999999,4,BLUE/PINK NEST STRIPE BOX,0.05,0.9984984956636269,C
23214,65.07,3,JINGLE BELL HEART ANTIQUE GOLD,0.0375,0.9985039268635402,C
90130A,65.01,10,WHITE STONE/CRYSTAL EARRINGS,0.125,0.9985093530554314,C
90214N,64.78999999999999,28,"LETTER ""N"" BLING KEY RING",0.35,0.998514760884575,C
71495B,64.44000000000001,10,CD WALL TIDY RED FLOWERS,0.125,0.9985201395002568,C
35916B,64.33999999999999,16,BLUE FELT HANGING HEART W FLOWER,0.2,0.998525509769235,C
90141A,64.11,11,GREEN PENDANT TRIPLE SHELL NECKLACE,0.1375,0.9985308608407955,C
84425A,63.85,7,WHITE GLASS TV TRIPLE FRAME,0.0875,0.998536190210927,C
35973,63.75,6,GERANIUM FOLKART HEART DECORATION,0.075,0.9985415112343552,C
85018B,63.75,9,S/6 PAPER BOXES BLOSSOM IMAGES ,0.1125,0.9985468322577833,C
20791,63.75,1,BLUE TILED SET OF 3 DRAWERS,0.0125,0.9985521532812115,C
85018A,63.75,10,S/6 PAPER BOXES ROMANTIC IMAGES,0.125,0.9985574743046397,C
84795E,63.6,4,RIO PINK STRIPE HAMMOCK,0.05,0.9985627828080127,C
16169D,63.0,1,WRAP WINTER FOREST,0.0125,0.9985680412311653,C
84529B,62.35,3,BLUE KNITTED KID'S RUCKSACK,0.0375,0.9985732454007455,C
90119,62.31999999999999,16,METALIC LEAVES BAG CHARMS,0.2,0.9985784470663148,C
90202C,62.22,18,GREEN ENAMEL FLOWER HAIR TIE,0.225,0.9985836403851808,C
90177E,62.17,17,DROP DIAMANTE EARRINGS GREEN,0.2125,0.9985888295306949,C
90176C,62.0,5,DIAMANTE NECKLACE,0.0625,0.9985940044868133,C
72771B,61.94,2,BURG FLOCK GOLD CUP/CANDLE ,0.025,0.9985991744349096,C
90183A,61.910000000000004,12,AMBER DROP EARRINGS W LONG BEADS,0.15,0.9986043418789949,C
90214D,61.85,30,"LETTER ""D"" BLING KEY RING",0.375,0.9986095043150581,C
85179C,61.589999999999996,7,PINK BITTY LIGHT CHAIN,0.0875,0.9986146450496926,C
23013,61.150000000000006,1,GLASS APOTHECARY BOTTLE TONIC,0.0125,0.9986197490588319,C
75011,61.129999999999995,5,BLUE DAISY MOBILE,0.0625,0.9986248513986307,C
47016,60.900000000000006,3,LIGHT DECORATION BATTERY OPERATED,0.0375,0.9986299345410115,C
90103,60.69,17,PURPLE FRANGIPANI NECKLACE,0.2125,0.998635000155315,C
90003E,60.59,11,GREEN PAIR HEART HAIR SLIDES,0.1375,0.9986400574229152,C
90038B,60.54,6,GLASS AND PAINTED BEADS BRACELET OL,0.075,0.9986451105171636,C
84613A,60.45,7,PINK NEW BAROQUE FLOCK CANDLESTICK,0.0875,0.998650156099379,C
84705A,60.45,5,ENGLISH ROSE PHOTO FRAME ,0.0625,0.9986552016815943,C
90002B,60.24,7,FLOWER BURST SILVER RING ROSE,0.0875,0.9986602297357325,C
90064B,60.0,8,BLACK VINTAGE  CRYSTAL EARRINGS,0.1,0.9986652377577826,C
84415B,60.0,5,BLUE FLOCK CUSHION COVER ,0.0625,0.9986702457798327,C
37491D,59.98,10,PURPLE/BLUE CERAMIC CANDLE HOLDER,0.125,0.998675252132542,C
84292B,59.75,5,BLUE COL METAL FOLDING CHAIR,0.0625,0.9986802392878336,C
90021,59.75,4,LASER CUT MULTI STRAND NECKLACE,0.05,0.9986852264431251,C
23005,59.64,3,TRAVEL CARD WALLET I LOVE LONDON,0.0375,0.9986902044170428,C
23119,59.519999999999996,1,PACK OF 6 LARGE FRUIT STRAWS ,0.0125,0.9986951723749165,C
44241C,59.5,7,BLUE BUTTERFLY ON SPRING,0.0875,0.9987001386634494,C
84427B,59.5,4,BLACK GLASS TV DOUBLE P/FRAME 15X10,0.05,0.9987051049519824,C
35654,59.400000000000006,5,VINTAGE BEAD FILLED PINK CUSHION,0.0625,0.9987100628938119,C
90214P,59.4,22,"LETTER ""P"" BLING KEY RING",0.275,0.9987150208356415,C
84548,59.4,10,CROCHET BEAR RED/BLUE  KEYRING,0.125,0.9987199787774711,C
79329,59.339999999999996,6,PINK FLOCK GLASS CANDLEHOLDER,0.075,0.9987249317112785,C
35001B,59.330000000000005,6,HAND OPEN SHAPE BLACK,0.075,0.9987298838104157,C
35909A,59.00000000000001,5,RABBIT EASTER DECORATION,0.0625,0.9987348083654316,C
17129C,58.83,10,SKY BLUE COLOUR GLASS GEMS IN BAG,0.125,0.9987397187310516,C
72369A,58.78999999999999,9,PINK CLEAR GLASS CANDLE PLATE,0.1125,0.9987446257579903,C
84925C,58.65,7,FAIRY CAKES  WALL THERMOMETER,0.0875,0.9987495210995442,C
